"","Dept","CF8pm","CF6pm","Mask_transp","Mask_Closed","Mask_business","NSE","Lockdown","ICU_adm","ICU_adm_conso","Hospit","R.t.Mean"
"10359",88,0,0,1,0,0,0,0,0,0,36,0.571788779
"10360",89,0,0,1,0,0,0,0,3,0.003508772,26,0.61207483
"10361",90,0,0,1,0,0,0,0,3,0.003508772,32,1.032618543
"10362",91,0,0,1,0,0,1,0,42,0.049122807,490,0.480178213
"10363",92,0,0,1,0,0,1,0,64,0.074853801,848,0.695068027
"10364",93,0,0,1,0,0,1,0,72,0.084210526,768,0.893263111
"10365",94,0,0,1,0,0,1,0,27,0.031578947,715,0.637100747
"10366",95,0,0,1,0,0,1,0,7,0.008187135,432,1.073024966
"10367",201,0,0,1,0,0,0,0,3,0.003508772,15,0.660410915
"10368",202,0,0,1,0,0,0,0,3,0.003508772,1,0.753985371
"10369",1,0,0,1,0,0,0,0,0,0,63,0.891530121
"10370",2,0,0,1,0,0,0,0,8,0.009356725,121,0.862513778
"10371",3,0,0,1,0,0,0,0,1,0.001169591,15,2.131295193
"10372",4,0,0,1,0,0,0,0,0,0,3,1.021343537
"10373",5,0,0,1,0,0,0,0,1,0.001169591,9,0.635600907
"10374",6,0,0,1,0,0,0,0,3,0.003508772,82,0.472017315
"10375",7,0,0,1,0,0,0,0,3,0.003508772,13,1.683412055
"10376",8,0,0,1,0,0,0,0,3,0.003508772,14,1.110197687
"10377",9,0,0,1,0,0,0,0,1,0.001169591,1,0.480952381
"10378",10,0,0,1,0,0,0,0,3,0.003508772,26,0.624837662
"10379",11,0,0,1,0,0,0,0,1,0.001169591,4,0.937273243
"10380",12,0,0,1,0,0,0,0,0,0,1,0
"10381",13,0,0,1,0,0,0,0,47,0.05497076,472,0.734693914
"10382",14,0,0,1,0,0,0,0,1,0.001169591,38,0.864909297
"10383",15,0,0,1,0,0,0,0,0,0,9,0.80952381
"10384",16,0,0,1,0,0,0,0,1,0.001169591,4,0.861054422
"10385",17,0,0,1,0,0,0,0,1,0.001169591,21,1.575874203
"10386",18,0,0,1,0,0,0,0,0,0,43,0.764337329
"10387",19,0,0,1,0,0,0,0,0,0,0,0.581292517
"10388",21,0,0,1,0,0,0,0,2,0.002339181,27,1.924694167
"10389",22,0,0,1,0,0,0,0,3,0.003508772,26,0.404422403
"10390",23,0,0,1,0,0,0,0,3,0.003508772,7,0.607142857
"10391",24,0,0,1,0,0,0,0,0,0,11,0.726190476
"10392",25,0,0,1,0,0,0,0,3,0.003508772,22,0.697494924
"10393",26,0,0,1,0,0,0,0,2,0.002339181,37,1.236992231
"10394",27,0,0,1,0,0,0,0,0,0,60,0.316057077
"10395",28,0,0,1,0,0,0,0,10,0.011695906,99,0.691912191
"10396",29,0,0,1,0,0,0,0,2,0.002339181,19,1.388888889
"10397",30,0,0,1,0,0,0,0,2,0.002339181,28,0.714285714
"10398",31,0,0,1,0,0,0,0,4,0.004678363,43,1.117976425
"10399",32,0,0,1,0,0,0,0,1,0.001169591,2,1.383431074
"10400",33,0,0,1,0,0,0,0,10,0.011695906,74,1.134702772
"10401",34,0,0,1,0,0,0,0,1,0.001169591,13,1.028988868
"10402",35,0,0,1,0,0,0,0,3,0.003508772,55,1.072552408
"10403",36,0,0,1,0,0,0,0,3,0.003508772,81,0.925287756
"10404",37,0,0,1,0,0,0,0,5,0.005847953,71,0.462902823
"10405",38,0,0,1,0,0,0,0,4,0.004678363,59,2.285714286
"10406",39,0,0,1,0,0,0,0,0,0,12,0.706925876
"10407",40,0,0,1,0,0,0,0,1,0.001169591,5,1.158397793
"10408",41,0,0,1,0,0,0,0,0,0,87,1.418391133
"10409",42,0,0,1,0,0,0,0,7,0.008187135,109,0.632312925
"10410",43,0,0,1,0,0,0,0,0,0,2,0.875400994
"10411",44,0,0,1,0,0,0,0,5,0.005847953,76,1.186743553
"10412",45,0,0,1,0,0,0,0,8,0.009356725,86,0.236111111
"10413",46,0,0,1,0,0,0,0,0,0,1,0.579118498
"10414",47,0,0,1,0,0,0,0,0,0,8,0.755435656
"10415",48,0,0,1,0,0,0,0,0,0,0,0
"10416",49,0,0,1,0,0,0,0,5,0.005847953,77,1.993537415
"10417",50,0,0,1,0,0,0,0,4,0.004678363,39,0
"10418",51,0,0,1,0,0,0,0,8,0.009356725,105,0.843128727
"10419",52,0,0,1,0,0,0,0,1,0.001169591,26,1.363453019
"10420",53,0,0,1,0,0,0,0,1,0.001169591,9,0.67206158
"10421",54,0,0,1,0,0,0,0,10,0.011695906,110,1.341325039
"10422",55,0,0,1,0,0,0,0,1,0.001169591,13,0.384137276
"10423",56,0,0,1,0,0,0,0,2,0.002339181,35,0.889452768
"10424",57,0,0,1,0,0,0,0,28,0.032748538,311,1.081750349
"10425",58,0,0,1,0,0,0,0,1,0.001169591,10,0.711109961
"10426",59,0,0,1,0,0,0,0,36,0.042105263,480,0.639656827
"10427",60,0,0,1,0,0,0,0,7,0.008187135,258,0.323623995
"10428",61,0,0,1,0,0,0,0,3,0.003508772,36,0.834922321
"10429",62,0,0,1,0,0,0,0,24,0.028070175,202,0.596247363
"10430",63,0,0,1,0,0,0,0,2,0.002339181,17,0.746031746
"10431",64,0,0,1,0,0,0,0,0,0,1,0.470766445
"10432",65,0,0,1,0,0,0,0,2,0.002339181,6,2.166666667
"10433",66,0,0,1,0,0,0,0,1,0.001169591,1,0.518368886
"10434",67,0,0,1,0,0,0,0,9,0.010526316,367,1.107142857
"10435",68,0,0,1,0,0,0,0,14,0.016374269,346,0.285714286
"10436",69,0,0,1,0,0,0,0,16,0.01871345,220,0.694993707
"10437",70,0,0,1,0,0,0,0,0,0,19,1.133493906
"10438",71,0,0,1,0,0,0,0,5,0.005847953,53,0.72672713
"10439",72,0,0,1,0,0,0,0,1,0.001169591,42,0.655782313
"10440",73,0,0,1,0,0,0,0,0,0,23,0.482609058
"10441",74,0,0,1,0,0,0,0,2,0.002339181,93,0.734529593
"10442",75,0,0,1,0,0,1,0,82,0.095906433,625,0.958317873
"10443",76,0,0,1,0,0,0,0,5,0.005847953,92,0.660832218
"10444",77,0,0,1,0,0,1,0,43,0.050292398,322,0.942135463
"10445",78,0,0,1,0,0,1,0,25,0.029239766,461,1.93204517
"10446",79,0,0,1,0,0,0,0,0,0,3,0.678004422
"10447",80,0,0,1,0,0,0,0,8,0.009356725,86,0.835245876
"10448",81,0,0,1,0,0,0,0,2,0.002339181,7,0.708221446
"10449",82,0,0,1,0,0,0,0,1,0.001169591,3,0.731751595
"10450",83,0,0,1,0,0,0,0,5,0.005847953,101,0.357304428
"10451",84,0,0,1,0,0,0,0,0,0,28,0.778856439
"10452",85,0,0,1,0,0,0,0,1,0.001169591,33,0.661498805
"10453",86,0,0,1,0,0,0,0,0,0,8,0.671949431
"10454",87,0,0,1,0,0,0,0,0,0,6,0.635628137
"10455",88,0,0,1,0,0,0,0,0,0,37,0.434387986
"10456",89,0,0,1,0,0,0,0,3,0.003508772,25,0.758333333
"10457",90,0,0,1,0,0,0,0,1,0.001169591,29,1.232628355
"10458",91,0,0,1,0,0,1,0,38,0.044444444,480,0.419334835
"10459",92,0,0,1,0,0,1,0,64,0.074853801,832,0.77244898
"10460",93,0,0,1,0,0,1,0,71,0.083040936,763,0.875188664
"10461",94,0,0,1,0,0,1,0,25,0.029239766,716,0.617929701
"10462",95,0,0,1,0,0,1,0,8,0.009356725,425,1.061577799
"10463",201,0,0,1,0,0,0,0,2,0.002339181,15,0.649647173
"10464",202,0,0,1,0,0,0,0,2,0.002339181,1,0.723629994
"10465",1,0,0,1,0,0,0,0,0,0,63,0.995894115
"10466",2,0,0,1,0,0,0,0,8,0.009356725,116,0.803995563
"10467",3,0,0,1,0,0,0,0,1,0.001169591,15,2.320689132
"10468",4,0,0,1,0,0,0,0,0,0,3,0.900595238
"10469",5,0,0,1,0,0,0,0,0,0,9,0.735600907
"10470",6,0,0,1,0,0,0,0,3,0.003508772,82,0.463930472
"10471",7,0,0,1,0,0,0,0,1,0.001169591,11,1.711666214
"10472",8,0,0,1,0,0,0,0,3,0.003508772,14,1.200673878
"10473",9,0,0,1,0,0,0,0,1,0.001169591,1,0.433333333
"10474",10,0,0,1,0,0,0,0,3,0.003508772,26,0.792857143
"10475",11,0,0,1,0,0,0,0,1,0.001169591,3,0.888633787
"10476",12,0,0,1,0,0,0,0,0,0,1,0
"10477",13,0,0,1,0,0,0,0,47,0.05497076,463,0.578416994
"10478",14,0,0,1,0,0,0,0,1,0.001169591,39,0.871428571
"10479",15,0,0,1,0,0,0,0,0,0,9,0.583333333
"10480",16,0,0,1,0,0,0,0,1,0.001169591,4,1.028911565
"10481",17,0,0,1,0,0,0,0,1,0.001169591,17,1.359000497
"10482",18,0,0,1,0,0,0,0,0,0,43,0.748935582
"10483",19,0,0,1,0,0,0,0,0,0,0,0.520578231
"10484",21,0,0,1,0,0,0,0,2,0.002339181,24,1.942627622
"10485",22,0,0,1,0,0,0,0,3,0.003508772,24,0.415076626
"10486",23,0,0,1,0,0,0,0,3,0.003508772,7,0
"10487",24,0,0,1,0,0,0,0,0,0,11,0.702380952
"10488",25,0,0,1,0,0,0,0,3,0.003508772,22,0.792733019
"10489",26,0,0,1,0,0,0,0,1,0.001169591,33,0.941843645
"10490",27,0,0,1,0,0,0,0,0,0,50,0.379382056
"10491",28,0,0,1,0,0,0,0,10,0.011695906,99,0.814954171
"10492",29,0,0,1,0,0,0,0,0,0,18,1.442460317
"10493",30,0,0,1,0,0,0,0,2,0.002339181,28,0.767857143
"10494",31,0,0,1,0,0,0,0,4,0.004678363,42,1.041677724
"10495",32,0,0,1,0,0,0,0,1,0.001169591,2,1.219313717
"10496",33,0,0,1,0,0,0,0,10,0.011695906,72,1.1568269
"10497",34,0,0,1,0,0,0,0,1,0.001169591,12,1.00170068
"10498",35,0,0,1,0,0,0,0,3,0.003508772,54,1.058754666
"10499",36,0,0,1,0,0,0,0,3,0.003508772,81,0.87855573
"10500",37,0,0,1,0,0,0,0,4,0.004678363,70,0.471628473
"10501",38,0,0,1,0,0,0,0,4,0.004678363,58,2.142857143
"10502",39,0,0,1,0,0,0,0,0,0,13,0.72863456
"10503",40,0,0,1,0,0,0,0,1,0.001169591,5,1.127375244
"10504",41,0,0,1,0,0,0,0,0,0,87,1.491307799
"10505",42,0,0,1,0,0,0,0,7,0.008187135,106,0.844614512
"10506",43,0,0,1,0,0,0,0,0,0,2,0.982543851
"10507",44,0,0,1,0,0,0,0,5,0.005847953,75,1.117961584
"10508",45,0,0,1,0,0,0,0,6,0.007017544,84,0.190759637
"10509",46,0,0,1,0,0,0,0,0,0,1,0.608928905
"10510",47,0,0,1,0,0,0,0,0,0,8,0.799243098
"10511",48,0,0,1,0,0,0,0,0,0,0,0
"10512",49,0,0,1,0,0,0,0,4,0.004678363,74,2.000340136
"10513",50,0,0,1,0,0,0,0,4,0.004678363,39,0
"10514",51,0,0,1,0,0,0,0,6,0.007017544,95,0.836963855
"10515",52,0,0,1,0,0,0,0,1,0.001169591,26,1.395066775
"10516",53,0,0,1,0,0,0,0,1,0.001169591,9,0.55979972
"10517",54,0,0,1,0,0,0,0,11,0.012865497,114,1.092828798
"10518",55,0,0,1,0,0,0,0,1,0.001169591,18,0.341939033
"10519",56,0,0,1,0,0,0,0,2,0.002339181,33,0.829772495
"10520",57,0,0,1,0,0,0,0,28,0.032748538,304,1.345062038
"10521",58,0,0,1,0,0,0,0,1,0.001169591,10,0.847018499
"10522",59,0,0,1,0,0,0,0,33,0.038596491,482,0.672580395
"10523",60,0,0,1,0,0,0,0,7,0.008187135,255,0.35423624
"10524",61,0,0,1,0,0,0,0,3,0.003508772,38,0.788503939
"10525",62,0,0,1,0,0,0,0,24,0.028070175,201,0.589239787
"10526",63,0,0,1,0,0,0,0,2,0.002339181,17,0.796031746
"10527",64,0,0,1,0,0,0,0,0,0,1,0.444793991
"10528",65,0,0,1,0,0,0,0,2,0.002339181,5,2.004761905
"10529",66,0,0,1,0,0,0,0,1,0.001169591,1,0.340266555
"10530",67,0,0,1,0,0,0,0,9,0.010526316,364,0.94047619
"10531",68,0,0,1,0,0,0,0,14,0.016374269,339,0.357142857
"10532",69,0,0,1,0,0,0,0,16,0.01871345,211,0.675190723
"10533",70,0,0,1,0,0,0,0,0,0,19,1.183737631
"10534",71,0,0,1,0,0,0,0,5,0.005847953,53,0.757314426
"10535",72,0,0,1,0,0,0,0,0,0,39,0.657142857
"10536",73,0,0,1,0,0,0,0,0,0,23,0.478994616
"10537",74,0,0,1,0,0,0,0,2,0.002339181,94,0.712381532
"10538",75,0,0,1,0,0,1,0,80,0.093567251,621,1.067517007
"10539",76,0,0,1,0,0,0,0,5,0.005847953,92,0.799267592
"10540",77,0,0,1,0,0,1,0,43,0.050292398,315,0.949224311
"10541",78,0,0,1,0,0,1,0,25,0.029239766,458,2.025988429
"10542",79,0,0,1,0,0,0,0,0,0,3,0.677154093
"10543",80,0,0,1,0,0,0,0,6,0.007017544,85,0.906559603
"10544",81,0,0,1,0,0,0,0,2,0.002339181,5,0.713860544
"10545",82,0,0,1,0,0,0,0,1,0.001169591,3,0.689393626
"10546",83,0,0,1,0,0,0,0,5,0.005847953,102,0.504547536
"10547",84,0,0,1,0,0,0,0,0,0,28,0.766101337
"10548",85,0,0,1,0,0,0,0,1,0.001169591,31,0.689341346
"10549",86,0,0,1,0,0,0,0,0,0,8,0.923235407
"10550",87,0,0,1,0,0,0,0,0,0,5,0.619046757
"10551",88,0,0,1,0,0,0,0,0,0,36,0.41138242
"10552",89,0,0,1,0,0,0,0,3,0.003508772,24,0.936904762
"10553",90,0,0,1,0,0,0,0,1,0.001169591,27,1.49946945
"10554",91,0,0,1,0,0,1,0,39,0.045614035,476,0.365218451
"10555",92,0,0,1,0,0,1,0,65,0.076023392,819,0.824036281
"10556",93,0,0,1,0,0,1,0,68,0.079532164,754,0.860533382
"10557",94,0,0,1,0,0,1,0,24,0.028070175,716,0.607719336
"10558",95,0,0,1,0,0,1,0,8,0.009356725,417,1.047701498
"10559",201,0,0,1,0,0,0,0,2,0.002339181,15,0.679002436
"10560",202,0,0,1,0,0,0,0,2,0.002339181,1,0.726665656
"10561",1,0,0,1,0,0,0,0,0,0,63,0.975223391
"10562",2,0,0,1,0,0,0,0,8,0.009356725,115,0.738176967
"10563",3,0,0,1,0,0,0,0,1,0.001169591,10,2.275234587
"10564",4,0,0,1,0,0,0,0,0,0,3,0.829166667
"10565",5,0,0,1,0,0,0,0,0,0,9,0.835600907
"10566",6,0,0,1,0,0,0,0,3,0.003508772,81,0.55835173
"10567",7,0,0,1,0,0,0,0,1,0.001169591,10,1.670660923
"10568",8,0,0,1,0,0,0,0,3,0.003508772,13,1.301055697
"10569",9,0,0,1,0,0,0,0,1,0.001169591,1,0.385714286
"10570",10,0,0,1,0,0,0,0,3,0.003508772,26,0.992261905
"10571",11,0,0,1,0,0,0,0,1,0.001169591,3,0.817205215
"10572",12,0,0,1,0,0,0,0,0,0,1,0
"10573",13,0,0,1,0,0,0,0,41,0.047953216,455,0.507816774
"10574",14,0,0,1,0,0,0,0,1,0.001169591,39,0.855102041
"10575",15,0,0,1,0,0,0,0,0,0,9,0.378571429
"10576",16,0,0,1,0,0,0,0,1,0.001169591,4,1.040816327
"10577",17,0,0,1,0,0,0,0,1,0.001169591,16,0.582390229
"10578",18,0,0,1,0,0,0,0,0,0,42,0.703221296
"10579",19,0,0,1,0,0,0,0,0,0,0,0.377721088
"10580",21,0,0,1,0,0,0,0,2,0.002339181,24,1.735147245
"10581",22,0,0,1,0,0,0,0,2,0.002339181,20,0.533561475
"10582",23,0,0,1,0,0,0,0,3,0.003508772,7,0
"10583",24,0,0,1,0,0,0,0,0,0,11,0.773809524
"10584",25,0,0,1,0,0,0,0,3,0.003508772,22,0.885785094
"10585",26,0,0,1,0,0,0,0,1,0.001169591,33,0.76207356
"10586",27,0,0,1,0,0,0,0,0,0,49,0.538310627
"10587",28,0,0,1,0,0,0,0,10,0.011695906,99,0.95205151
"10588",29,0,0,1,0,0,0,0,0,0,18,1.619331066
"10589",30,0,0,1,0,0,0,0,2,0.002339181,28,1.089285714
"10590",31,0,0,1,0,0,0,0,4,0.004678363,42,0.902392009
"10591",32,0,0,1,0,0,0,0,1,0.001169591,2,1.016139114
"10592",33,0,0,1,0,0,0,0,10,0.011695906,71,1.086598509
"10593",34,0,0,1,0,0,0,0,1,0.001169591,11,1.108843537
"10594",35,0,0,1,0,0,0,0,3,0.003508772,53,1.082151926
"10595",36,0,0,1,0,0,0,0,3,0.003508772,81,0.913277952
"10596",37,0,0,1,0,0,0,0,3,0.003508772,67,0.449472388
"10597",38,0,0,1,0,0,0,0,4,0.004678363,60,2
"10598",39,0,0,1,0,0,0,0,0,0,12,0.761415172
"10599",40,0,0,1,0,0,0,0,1,0.001169591,5,1.034043083
"10600",41,0,0,1,0,0,0,0,0,0,87,1.304445554
"10601",42,0,0,1,0,0,0,0,7,0.008187135,105,0.896598639
"10602",43,0,0,1,0,0,0,0,0,0,2,1.039228833
"10603",44,0,0,1,0,0,0,0,4,0.004678363,68,1.05695513
"10604",45,0,0,1,0,0,0,0,6,0.007017544,83,0.205045351
"10605",46,0,0,1,0,0,0,0,0,0,1,0.639459876
"10606",47,0,0,1,0,0,0,0,0,0,8,0.842950581
"10607",48,0,0,1,0,0,0,0,0,0,0,0
"10608",49,0,0,1,0,0,0,0,4,0.004678363,71,1.905952381
"10609",50,0,0,1,0,0,0,0,4,0.004678363,37,0
"10610",51,0,0,1,0,0,0,0,6,0.007017544,92,0.82795659
"10611",52,0,0,1,0,0,0,0,1,0.001169591,28,1.355575017
"10612",53,0,0,1,0,0,0,0,0,0,8,0.36417615
"10613",54,0,0,1,0,0,0,0,7,0.008187135,106,1.082908163
"10614",55,0,0,1,0,0,0,0,2,0.002339181,19,0.324371878
"10615",56,0,0,1,0,0,0,0,2,0.002339181,32,0.816368057
"10616",57,0,0,1,0,0,0,0,26,0.030409357,298,1.39691346
"10617",58,0,0,1,0,0,0,0,1,0.001169591,10,0.981049321
"10618",59,0,0,1,0,0,0,0,34,0.039766082,479,0.717351594
"10619",60,0,0,1,0,0,0,0,7,0.008187135,250,0.568784787
"10620",61,0,0,1,0,0,0,0,3,0.003508772,40,0.769448134
"10621",62,0,0,1,0,0,0,0,24,0.028070175,199,0.588679563
"10622",63,0,0,1,0,0,0,0,2,0.002339181,17,0.833531746
"10623",64,0,0,1,0,0,0,0,0,0,1,0.511142555
"10624",65,0,0,1,0,0,0,0,2,0.002339181,5,1.811904762
"10625",66,0,0,1,0,0,0,0,1,0.001169591,1,0.610674719
"10626",67,0,0,1,0,0,0,0,8,0.009356725,357,0.869047619
"10627",68,0,0,1,0,0,0,0,14,0.016374269,333,0.571428571
"10628",69,0,0,1,0,0,0,0,16,0.01871345,209,0.631261223
"10629",70,0,0,1,0,0,0,0,0,0,19,1.170302429
"10630",71,0,0,1,0,0,0,0,4,0.004678363,38,0.790968874
"10631",72,0,0,1,0,0,0,0,0,0,39,0.633333333
"10632",73,0,0,1,0,0,0,0,0,0,25,0.55020148
"10633",74,0,0,1,0,0,0,0,3,0.003508772,95,0.758629063
"10634",75,0,0,1,0,0,1,0,79,0.092397661,616,1.167517007
"10635",76,0,0,1,0,0,0,0,5,0.005847953,93,0.912899198
"10636",77,0,0,1,0,0,1,0,38,0.044444444,300,0.912591464
"10637",78,0,0,1,0,0,1,0,25,0.029239766,454,1.997715889
"10638",79,0,0,1,0,0,0,0,0,0,3,0.684044364
"10639",80,0,0,1,0,0,0,0,6,0.007017544,83,0.921060264
"10640",81,0,0,1,0,0,0,0,2,0.002339181,5,0.738066893
"10641",82,0,0,1,0,0,0,0,1,0.001169591,3,0.70367934
"10642",83,0,0,1,0,0,0,0,4,0.004678363,100,0.690559441
"10643",84,0,0,1,0,0,0,0,0,0,28,0.775693174
"10644",85,0,0,1,0,0,0,0,0,0,26,0.838136994
"10645",86,0,0,1,0,0,0,0,0,0,8,0.957978515
"10646",87,0,0,1,0,0,0,0,0,0,5,0.669937487
"10647",88,0,0,1,0,0,0,0,0,0,37,0.40404115
"10648",89,0,0,1,0,0,0,0,1,0.001169591,21,0.75
"10649",90,0,0,1,0,0,0,0,1,0.001169591,27,1.721778201
"10650",91,0,0,1,0,0,1,0,39,0.045614035,475,0.363683364
"10651",92,0,0,1,0,0,1,0,66,0.077192982,815,0.928004535
"10652",93,0,0,1,0,0,1,0,67,0.078362573,745,0.816373496
"10653",94,0,0,1,0,0,1,0,24,0.028070175,700,0.648606825
"10654",95,0,0,1,0,0,1,0,7,0.008187135,412,1.015758852
"10655",201,0,0,1,0,0,0,0,2,0.002339181,15,0.746324186
"10656",202,0,0,1,0,0,0,0,2,0.002339181,1,0.746756138
"10657",1,0,0,1,0,0,0,0,0,0,61,0.932728059
"10658",2,0,0,1,0,0,0,0,8,0.009356725,113,0.736934639
"10659",3,0,0,1,0,0,0,0,1,0.001169591,10,2.255251594
"10660",4,0,0,1,0,0,0,0,0,0,3,0.739880952
"10661",5,0,0,1,0,0,0,0,0,0,9,0.772108844
"10662",6,0,0,1,0,0,0,0,1,0.001169591,67,0.806396456
"10663",7,0,0,1,0,0,0,0,1,0.001169591,3,1.53751556
"10664",8,0,0,1,0,0,0,0,3,0.003508772,13,1.419733603
"10665",9,0,0,1,0,0,0,0,1,0.001169591,1,0.5
"10666",10,0,0,1,0,0,0,0,3,0.003508772,28,1.220833333
"10667",11,0,0,1,0,0,0,0,1,0.001169591,3,0.954960317
"10668",12,0,0,1,0,0,0,0,0,0,1,0
"10669",13,0,0,1,0,0,0,0,39,0.045614035,449,0.48942273
"10670",14,0,0,1,0,0,0,0,1,0.001169591,27,0.84914966
"10671",15,0,0,1,0,0,0,0,0,0,9,0.435714286
"10672",16,0,0,1,0,0,0,0,1,0.001169591,4,1.017857143
"10673",17,0,0,1,0,0,0,0,1,0.001169591,15,0.49825131
"10674",18,0,0,1,0,0,0,0,0,0,42,0.738760512
"10675",19,0,0,1,0,0,0,0,0,0,0,0.221003401
"10676",21,0,0,1,0,0,0,0,2,0.002339181,24,1.489209343
"10677",22,0,0,1,0,0,0,0,1,0.001169591,19,0.630510557
"10678",23,0,0,1,0,0,0,0,3,0.003508772,7,0
"10679",24,0,0,1,0,0,0,0,0,0,12,0.714285714
"10680",25,0,0,1,0,0,0,0,3,0.003508772,22,1.121158009
"10681",26,0,0,1,0,0,0,0,1,0.001169591,25,0.634074993
"10682",27,0,0,1,0,0,0,0,0,0,51,0.684108947
"10683",28,0,0,1,0,0,0,0,10,0.011695906,98,0.919863898
"10684",29,0,0,1,0,0,0,0,0,0,18,1.558106576
"10685",30,0,0,1,0,0,0,0,2,0.002339181,24,1.325
"10686",31,0,0,1,0,0,0,0,3,0.003508772,42,0.756803774
"10687",32,0,0,1,0,0,0,0,1,0.001169591,2,0.806688555
"10688",33,0,0,1,0,0,0,0,10,0.011695906,71,1.033104384
"10689",34,0,0,1,0,0,0,0,1,0.001169591,11,1.19047619
"10690",35,0,0,1,0,0,0,0,3,0.003508772,51,1.037510992
"10691",36,0,0,1,0,0,0,0,3,0.003508772,81,0.879295268
"10692",37,0,0,1,0,0,0,0,3,0.003508772,67,0.464857003
"10693",38,0,0,1,0,0,0,0,4,0.004678363,57,0.916666667
"10694",39,0,0,1,0,0,0,0,0,0,12,0.781653267
"10695",40,0,0,1,0,0,0,0,1,0.001169591,5,0.88666969
"10696",41,0,0,1,0,0,0,0,0,0,88,1.107166643
"10697",42,0,0,1,0,0,0,0,7,0.008187135,104,1.019047619
"10698",43,0,0,1,0,0,0,0,0,0,2,1.116203941
"10699",44,0,0,1,0,0,0,0,4,0.004678363,66,0.971704107
"10700",45,0,0,1,0,0,0,0,5,0.005847953,83,0.210997732
"10701",46,0,0,1,0,0,0,0,0,0,1,0.678724704
"10702",47,0,0,1,0,0,0,0,0,0,8,0.904299094
"10703",48,0,0,1,0,0,0,0,0,0,0,0
"10704",49,0,0,1,0,0,0,0,3,0.003508772,69,0.976190476
"10705",50,0,0,1,0,0,0,0,4,0.004678363,37,0
"10706",51,0,0,1,0,0,0,0,5,0.005847953,93,0.800527176
"10707",52,0,0,1,0,0,0,0,1,0.001169591,29,1.303491684
"10708",53,0,0,1,0,0,0,0,0,0,8,0.483104281
"10709",54,0,0,1,0,0,0,0,7,0.008187135,104,1.015447846
"10710",55,0,0,1,0,0,0,0,2,0.002339181,18,0.387689512
"10711",56,0,0,1,0,0,0,0,2,0.002339181,29,0.804901585
"10712",57,0,0,1,0,0,0,0,26,0.030409357,297,1.251186419
"10713",58,0,0,1,0,0,0,0,1,0.001169591,11,1.353238561
"10714",59,0,0,1,0,0,0,0,34,0.039766082,473,0.739621609
"10715",60,0,0,1,0,0,0,0,7,0.008187135,249,0.542810761
"10716",61,0,0,1,0,0,0,0,3,0.003508772,40,0.747953571
"10717",62,0,0,1,0,0,0,0,24,0.028070175,200,0.638720792
"10718",63,0,0,1,0,0,0,0,2,0.002339181,17,0.963293651
"10719",64,0,0,1,0,0,0,0,0,0,1,0.652015571
"10720",65,0,0,1,0,0,0,0,2,0.002339181,5,1.258333333
"10721",66,0,0,1,0,0,0,0,1,0.001169591,1,0.881890897
"10722",67,0,0,1,0,0,0,0,8,0.009356725,358,0.797619048
"10723",68,0,0,1,0,0,0,0,15,0.01754386,330,0.714285714
"10724",69,0,0,1,0,0,0,0,16,0.01871345,208,0.621358715
"10725",70,0,0,1,0,0,0,0,0,0,19,1.13535563
"10726",71,0,0,1,0,0,0,0,4,0.004678363,38,0.851363535
"10727",72,0,0,1,0,0,0,0,0,0,39,0.727380952
"10728",73,0,0,1,0,0,0,0,0,0,25,0.667733947
"10729",74,0,0,1,0,0,0,0,3,0.003508772,95,0.827194186
"10730",75,0,0,1,0,0,1,0,78,0.09122807,613,1.230102041
"10731",76,0,0,1,0,0,0,0,5,0.005847953,96,1.090470227
"10732",77,0,0,1,0,0,1,0,37,0.043274854,293,0.844277973
"10733",78,0,0,1,0,0,1,0,25,0.029239766,454,2.017184993
"10734",79,0,0,1,0,0,0,0,0,0,3,0.699970612
"10735",80,0,0,1,0,0,0,0,6,0.007017544,83,0.915458741
"10736",81,0,0,1,0,0,0,0,2,0.002339181,5,0.906717687
"10737",82,0,0,1,0,0,0,0,1,0.001169591,3,0.79852061
"10738",83,0,0,1,0,0,0,0,4,0.004678363,101,0.946969697
"10739",84,0,0,1,0,0,0,0,0,0,28,0.827641226
"10740",85,0,0,1,0,0,0,0,0,0,26,0.926110132
"10741",86,0,0,1,0,0,0,0,0,0,7,0.95765384
"10742",87,0,0,1,0,0,0,0,0,0,5,0.735156459
"10743",88,0,0,1,0,0,0,0,0,0,37,0.444177204
"10744",89,0,0,1,0,0,0,0,1,0.001169591,20,0.69047619
"10745",90,0,0,1,0,0,0,0,1,0.001169591,27,1.84991635
"10746",91,0,0,1,0,0,1,0,40,0.046783626,474,0.425716331
"10747",92,0,0,1,0,0,1,0,65,0.076023392,807,0.977210884
"10748",93,0,0,1,0,0,1,0,66,0.077192982,756,0.820849314
"10749",94,0,0,1,0,0,1,0,23,0.026900585,666,0.707325094
"10750",95,0,0,1,0,0,1,0,7,0.008187135,387,0.9899332
"10751",201,0,0,1,0,0,0,0,2,0.002339181,15,0.830861342
"10752",202,0,0,1,0,0,0,0,2,0.002339181,1,0.764250864
"10753",1,0,0,1,0,0,0,0,0,0,61,0.874394726
"10754",2,0,0,1,0,0,0,0,8,0.009356725,118,0.744133784
"10755",3,0,0,1,0,0,0,0,1,0.001169591,10,2.190704236
"10756",4,0,0,1,0,0,0,0,0,0,3,0.616666667
"10757",5,0,0,1,0,0,0,0,0,0,9,0.69047619
"10758",6,0,0,1,0,0,0,0,1,0.001169591,67,1.107839457
